# m h(m) T/T_c 
1.870000 21.944012 4.000000
1.880000 22.060005 4.000000
1.890000 22.175999 4.000000
1.900000 22.292052 4.000000
1.910000 22.408046 4.000000
1.920000 22.524099 4.000000
1.930000 22.640152 4.000000
1.940000 22.756146 4.000000
1.950000 22.872199 4.000000
1.960000 22.988252 4.000000
1.970000 23.104305 4.000000
1.980000 23.220299 4.000000
1.990000 23.336352 4.000000
2.000000 23.452405 4.000000
2.010000 23.568458 4.000000
2.020000 23.684511 4.000000
2.030000 23.800565 4.000000
2.040000 23.916618 4.000000
2.050000 24.032671 4.000000
2.060000 24.148724 4.000000
2.070000 24.264837 4.000000
2.080000 24.380890 4.000000
2.090000 24.496943 4.000000
2.100000 24.612996 4.000000
2.110000 24.729109 4.000000
2.120000 24.845162 4.000000
2.130000 24.961215 4.000000
2.140000 25.077328 4.000000
2.150000 25.193381 4.000000
2.160000 25.309434 4.000000
2.170000 25.425547 4.000000
2.180000 25.541600 4.000000
2.190000 25.657713 4.000000
2.200000 25.773766 4.000000
2.210000 25.889879 4.000000
2.220000 26.005992 4.000000
2.230000 26.122045 4.000000
2.240000 26.238158 4.000000
2.250000 26.354270 4.000000
2.260000 26.470323 4.000000
2.270000 26.586436 4.000000
2.280000 26.702549 4.000000
2.290000 26.818662 4.000000
2.300000 26.934715 4.000000
2.310000 27.050827 4.000000
2.320000 27.166940 4.000000
2.330000 27.283053 4.000000
2.340000 27.399166 4.000000
2.350000 27.515278 4.000000
2.360000 27.631391 4.000000
2.370000 27.747504 4.000000
2.380000 27.863616 4.000000
2.390000 27.979729 4.000000
2.400000 28.095842 4.000000
2.410000 28.211955 4.000000
2.420000 28.328067 4.000000
2.430000 28.444180 4.000000
2.440000 28.560293 4.000000
2.450000 28.676405 4.000000
2.460000 28.792578 4.000000
2.470000 28.908690 4.000000
2.480000 29.024803 4.000000
2.490000 29.140916 4.000000
2.500000 29.257088 4.000000
2.510000 29.373201 4.000000
2.520000 29.489313 4.000000
2.530000 29.605426 4.000000
2.540000 29.721598 4.000000
2.550000 29.837711 4.000000
2.560000 29.953824 4.000000
2.570000 30.069996 4.000000
2.580000 30.186109 4.000000
2.590000 30.302281 4.000000
2.600000 30.418394 4.000000
2.610000 30.534506 4.000000
2.620000 30.650679 4.000000
2.630000 30.766791 4.000000
2.640000 30.882964 4.000000
2.650000 30.999076 4.000000
2.660000 31.115249 4.000000
2.670000 31.231361 4.000000
2.680000 31.347534 4.000000
2.690000 31.463706 4.000000
2.700000 31.579819 4.000000
2.710000 31.695991 4.000000
2.720000 31.812104 4.000000
2.730000 31.928276 4.000000
2.740000 32.044448 4.000000
2.750000 32.160561 4.000000
2.760000 32.276733 4.000000
2.770000 32.392905 4.000000
2.780000 32.509018 4.000000
2.790000 32.625190 4.000000
2.800000 32.741363 4.000000
2.810000 32.857535 4.000000
2.820000 32.973648 4.000000
2.830000 33.089820 4.000000
2.840000 33.205992 4.000000
2.850000 33.322164 4.000000
2.860000 33.438277 4.000000
2.870000 33.554449 4.000000
2.880000 33.670622 4.000000
2.890000 33.786794 4.000000
2.900000 33.902966 4.000000
2.910000 34.019138 4.000000
2.920000 34.135311 4.000000
2.930000 34.251423 4.000000
2.940000 34.367596 4.000000
2.950000 34.483768 4.000000
2.960000 34.599940 4.000000
2.970000 34.716112 4.000000
2.980000 34.832285 4.000000
2.990000 34.948457 4.000000
3.000000 35.064629 4.000000
3.010000 35.180801 4.000000
3.020000 35.296974 4.000000
3.030000 35.413146 4.000000
3.040000 35.529318 4.000000
3.050000 35.645490 4.000000
3.060000 35.761663 4.000000
3.070000 35.877835 4.000000
3.080000 35.994007 4.000000
3.090000 36.110179 4.000000
3.100000 36.226352 4.000000
3.110000 36.342524 4.000000
3.120000 36.458696 4.000000
3.130000 36.574928 4.000000
3.140000 36.691100 4.000000
3.150000 36.807272 4.000000
3.160000 36.923445 4.000000
3.170000 37.039617 4.000000
3.180000 37.155789 4.000000
3.190000 37.271961 4.000000
3.200000 37.388193 4.000000
3.210000 37.504366 4.000000
3.220000 37.620538 4.000000
3.230000 37.736710 4.000000
3.240000 37.852882 4.000000
3.250000 37.969114 4.000000
3.260000 38.085286 4.000000
3.270000 38.201459 4.000000
3.280000 38.317631 4.000000
3.290000 38.433803 4.000000
3.300000 38.550035 4.000000
3.310000 38.666207 4.000000
3.320000 38.782379 4.000000
3.330000 38.898611 4.000000
3.340000 39.014784 4.000000
3.350000 39.130956 4.000000
3.360000 39.247128 4.000000
3.370000 39.363360 4.000000
3.380000 39.479532 4.000000
3.390000 39.595704 4.000000
3.400000 39.711936 4.000000
3.410000 39.828108 4.000000
3.420000 39.944281 4.000000
3.430000 40.060512 4.000000
3.440000 40.176685 4.000000
3.450000 40.292857 4.000000
3.460000 40.409089 4.000000
3.470000 40.525261 4.000000
3.480000 40.641493 4.000000
3.490000 40.757665 4.000000
3.500000 40.873837 4.000000
3.510000 40.990069 4.000000
3.520000 41.106241 4.000000
3.530000 41.222473 4.000000
3.540000 41.338645 4.000000
3.550000 41.454877 4.000000
3.560000 41.571050 4.000000
3.570000 41.687222 4.000000
3.580000 41.803454 4.000000
3.590000 41.919626 4.000000
3.600000 42.035858 4.000000
3.610000 42.152030 4.000000
3.620000 42.268262 4.000000
3.630000 42.384434 4.000000
3.640000 42.500666 4.000000
3.650000 42.616838 4.000000
3.660000 42.733070 4.000000
3.670000 42.849242 4.000000
3.680000 42.965474 4.000000
3.690000 43.081646 4.000000
3.700000 43.197878 4.000000
3.710000 43.314050 4.000000
3.720000 43.430282 4.000000
3.730000 43.546454 4.000000
3.740000 43.662686 4.000000
3.750000 43.778918 4.000000
3.760000 43.895090 4.000000
3.770000 44.011322 4.000000
3.780000 44.127494 4.000000
3.790000 44.243726 4.000000
3.800000 44.359898 4.000000
3.810000 44.476130 4.000000
3.820000 44.592362 4.000000
3.830000 44.708534 4.000000
3.840000 44.824766 4.000000
3.850000 44.940938 4.000000
3.860000 45.057170 4.000000
3.870000 45.173402 4.000000
3.880000 45.289574 4.000000
3.890000 45.405806 4.000000
3.900000 45.522038 4.000000
3.910000 45.638210 4.000000
3.920000 45.754442 4.000000
3.930000 45.870673 4.000000
3.940000 45.986846 4.000000
3.950000 46.103078 4.000000
3.960000 46.219250 4.000000
3.970000 46.335482 4.000000
3.980000 46.451713 4.000000
3.990000 46.567945 4.000000
4.000000 46.684117 4.000000
# m h(m) T/T_c 
0.010000 1.005317 0.200000
0.020000 1.009723 0.200000
0.030000 1.013534 0.200000
0.040000 1.016869 0.200000
0.050000 1.019727 0.200000
0.060000 1.022287 0.200000
0.070000 1.024610 0.200000
0.080000 1.026634 0.200000
0.090000 1.028540 0.200000
0.100000 1.030207 0.200000
0.110000 1.031755 0.200000
0.120000 1.033184 0.200000
0.130000 1.034494 0.200000
0.140000 1.035685 0.200000
0.150000 1.036816 0.200000
0.160000 1.037829 0.200000
0.170000 1.038841 0.200000
0.180000 1.039734 0.200000
0.190000 1.040568 0.200000
0.200000 1.041401 0.200000
0.210000 1.042116 0.200000
0.220000 1.042830 0.200000
0.230000 1.043545 0.200000
0.240000 1.044140 0.200000
0.250000 1.044736 0.200000
0.260000 1.045331 0.200000
0.270000 1.045867 0.200000
0.280000 1.046403 0.200000
0.290000 1.046879 0.200000
0.300000 1.047356 0.200000
0.310000 1.047832 0.200000
0.320000 1.048249 0.200000
0.330000 1.048666 0.200000
0.340000 1.049023 0.200000
0.350000 1.049440 0.200000
0.360000 1.049797 0.200000
0.370000 1.050095 0.200000
0.380000 1.050452 0.200000
0.390000 1.050750 0.200000
0.400000 1.051107 0.200000
0.410000 1.051405 0.200000
0.420000 1.051643 0.200000
0.430000 1.051941 0.200000
0.440000 1.052238 0.200000
0.450000 1.052477 0.200000
0.460000 1.052715 0.200000
0.470000 1.052953 0.200000
0.480000 1.053191 0.200000
0.490000 1.053429 0.200000
0.500000 1.053668 0.200000
0.510000 1.053846 0.200000
0.520000 1.054084 0.200000
0.530000 1.054263 0.200000
0.540000 1.054442 0.200000
0.550000 1.054620 0.200000
0.560000 1.054858 0.200000
0.570000 1.055037 0.200000
0.580000 1.055156 0.200000
0.590000 1.055335 0.200000
0.600000 1.055513 0.200000
0.610000 1.055692 0.200000
0.620000 1.055811 0.200000
0.630000 1.055990 0.200000
0.640000 1.056109 0.200000
0.650000 1.056288 0.200000
0.660000 1.056407 0.200000
0.670000 1.056526 0.200000
0.680000 1.056704 0.200000
0.690000 1.056823 0.200000
0.700000 1.056943 0.200000
0.710000 1.057062 0.200000
0.720000 1.057181 0.200000
0.730000 1.057300 0.200000
0.740000 1.057419 0.200000
0.750000 1.057538 0.200000
0.760000 1.057657 0.200000
0.770000 1.057776 0.200000
0.780000 1.057836 0.200000
0.790000 1.057955 0.200000
0.800000 1.058074 0.200000
0.810000 1.058133 0.200000
0.820000 1.058252 0.200000
0.830000 1.058372 0.200000
0.840000 1.058431 0.200000
0.850000 1.058550 0.200000
0.860000 1.058610 0.200000
0.870000 1.058729 0.200000
0.880000 1.058788 0.200000
0.890000 1.058907 0.200000
0.900000 1.058967 0.200000
0.910000 1.059027 0.200000
0.920000 1.059146 0.200000
0.930000 1.059205 0.200000
0.940000 1.059265 0.200000
0.950000 1.059384 0.200000
0.960000 1.059443 0.200000
0.970000 1.059503 0.200000
0.980000 1.059562 0.200000
0.990000 1.059622 0.200000
1.000000 1.059741 0.200000
1.010000 1.059801 0.200000
1.020000 1.059860 0.200000
1.030000 1.059920 0.200000
1.040000 1.059979 0.200000
1.050000 1.060039 0.200000
1.060000 1.060098 0.200000
1.070000 1.060158 0.200000
1.080000 1.060217 0.200000
1.090000 1.060277 0.200000
1.100000 1.060337 0.200000
1.110000 1.060396 0.200000
1.120000 1.060456 0.200000
1.130000 1.060515 0.200000
1.140000 1.060575 0.200000
1.150000 1.060634 0.200000
1.160000 1.060694 0.200000
1.170000 1.060694 0.200000
1.180000 1.060753 0.200000
1.190000 1.060813 0.200000
1.200000 1.060872 0.200000
1.210000 1.060932 0.200000
1.220000 1.060992 0.200000
1.230000 1.060992 0.200000
1.240000 1.061051 0.200000
1.250000 1.061111 0.200000
1.260000 1.061170 0.200000
1.270000 1.061230 0.200000
1.280000 1.061230 0.200000
1.290000 1.061289 0.200000
1.300000 1.061349 0.200000
1.310000 1.061349 0.200000
1.320000 1.061408 0.200000
1.330000 1.061468 0.200000
1.340000 1.061527 0.200000
1.350000 1.061527 0.200000
1.360000 1.061587 0.200000
1.370000 1.061647 0.200000
1.380000 1.061647 0.200000
1.390000 1.061706 0.200000
1.400000 1.061706 0.200000
1.410000 1.061766 0.200000
1.420000 1.061825 0.200000
1.430000 1.061825 0.200000
1.440000 1.061885 0.200000
1.450000 1.061944 0.200000
1.460000 1.061944 0.200000
1.470000 1.062004 0.200000
1.480000 1.062004 0.200000
1.490000 1.062063 0.200000
1.500000 1.062063 0.200000
1.510000 1.062123 0.200000
1.520000 1.062123 0.200000
1.530000 1.062182 0.200000
1.540000 1.062242 0.200000
1.550000 1.062242 0.200000
1.560000 1.062302 0.200000
1.570000 1.062302 0.200000
1.580000 1.062361 0.200000
1.590000 1.062361 0.200000
1.600000 1.062421 0.200000
1.610000 1.062421 0.200000
1.620000 1.062480 0.200000
1.630000 1.062480 0.200000
1.640000 1.062540 0.200000
1.650000 1.062540 0.200000
1.660000 1.062540 0.200000
1.670000 1.062599 0.200000
1.680000 1.062599 0.200000
1.690000 1.062659 0.200000
1.700000 1.062659 0.200000
1.710000 1.062718 0.200000
1.720000 1.062718 0.200000
1.730000 1.062778 0.200000
1.740000 1.062778 0.200000
1.750000 1.062778 0.200000
1.760000 1.062837 0.200000
1.770000 1.062837 0.200000
1.780000 1.062897 0.200000
1.790000 1.062897 0.200000
1.800000 1.062897 0.200000
1.810000 1.062957 0.200000
1.820000 1.062957 0.200000
1.830000 1.063016 0.200000
1.840000 1.063016 0.200000
1.850000 1.063016 0.200000
1.860000 1.063076 0.200000
1.870000 1.063076 0.200000
1.880000 1.063135 0.200000
1.890000 1.063135 0.200000
1.900000 1.063135 0.200000
1.910000 1.063195 0.200000
1.920000 1.063195 0.200000
1.930000 1.063195 0.200000
1.940000 1.063254 0.200000
1.950000 1.063254 0.200000
1.960000 1.063254 0.200000
1.970000 1.063314 0.200000
1.980000 1.063314 0.200000
1.990000 1.063314 0.200000
2.000000 1.063373 0.200000
2.010000 1.063373 0.200000
2.020000 1.063373 0.200000
2.030000 1.063433 0.200000
2.040000 1.063433 0.200000
2.050000 1.063433 0.200000
2.060000 1.063492 0.200000
2.070000 1.063492 0.200000
2.080000 1.063492 0.200000
2.090000 1.063552 0.200000
2.100000 1.063552 0.200000
2.110000 1.063552 0.200000
2.120000 1.063552 0.200000
2.130000 1.063612 0.200000
2.140000 1.063612 0.200000
2.150000 1.063612 0.200000
2.160000 1.063671 0.200000
2.170000 1.063671 0.200000
2.180000 1.063671 0.200000
2.190000 1.063671 0.200000
2.200000 1.063731 0.200000
2.210000 1.063731 0.200000
2.220000 1.063731 0.200000
2.230000 1.063731 0.200000
2.240000 1.063790 0.200000
2.250000 1.063790 0.200000
2.260000 1.063790 0.200000
2.270000 1.063850 0.200000
2.280000 1.063850 0.200000
2.290000 1.063850 0.200000
2.300000 1.063850 0.200000
2.310000 1.063909 0.200000
2.320000 1.063909 0.200000
2.330000 1.063909 0.200000
2.340000 1.063909 0.200000
2.350000 1.063969 0.200000
2.360000 1.063969 0.200000
2.370000 1.063969 0.200000
2.380000 1.063969 0.200000
2.390000 1.063969 0.200000
2.400000 1.064028 0.200000
2.410000 1.064028 0.200000
2.420000 1.064028 0.200000
2.430000 1.064028 0.200000
2.440000 1.064088 0.200000
2.450000 1.064088 0.200000
2.460000 1.064088 0.200000
2.470000 1.064088 0.200000
2.480000 1.064147 0.200000
2.490000 1.064147 0.200000
2.500000 1.064147 0.200000
2.510000 1.064147 0.200000
2.520000 1.064147 0.200000
2.530000 1.064207 0.200000
2.540000 1.064207 0.200000
2.550000 1.064207 0.200000
2.560000 1.064207 0.200000
2.570000 1.064207 0.200000
2.580000 1.064267 0.200000
2.590000 1.064267 0.200000
2.600000 1.064267 0.200000
2.610000 1.064267 0.200000
2.620000 1.064267 0.200000
2.630000 1.064326 0.200000
2.640000 1.064326 0.200000
2.650000 1.064326 0.200000
2.660000 1.064326 0.200000
2.670000 1.064326 0.200000
2.680000 1.064386 0.200000
2.690000 1.064386 0.200000
2.700000 1.064386 0.200000
2.710000 1.064386 0.200000
2.720000 1.064386 0.200000
2.730000 1.064386 0.200000
2.740000 1.064445 0.200000
2.750000 1.064445 0.200000
2.760000 1.064445 0.200000
2.770000 1.064445 0.200000
2.780000 1.064445 0.200000
2.790000 1.064505 0.200000
2.800000 1.064505 0.200000
2.810000 1.064505 0.200000
2.820000 1.064505 0.200000
2.830000 1.064505 0.200000
2.840000 1.064505 0.200000
2.850000 1.064564 0.200000
2.860000 1.064564 0.200000
2.870000 1.064564 0.200000
2.880000 1.064564 0.200000
2.890000 1.064564 0.200000
2.900000 1.064564 0.200000
2.910000 1.064624 0.200000
2.920000 1.064624 0.200000
2.930000 1.064624 0.200000
2.940000 1.064624 0.200000
2.950000 1.064624 0.200000
2.960000 1.064624 0.200000
2.970000 1.064683 0.200000
2.980000 1.064683 0.200000
2.990000 1.064683 0.200000
3.000000 1.064683 0.200000
3.010000 1.064683 0.200000
3.020000 1.064683 0.200000
3.030000 1.064683 0.200000
3.040000 1.064743 0.200000
3.050000 1.064743 0.200000
3.060000 1.064743 0.200000
3.070000 1.064743 0.200000
3.080000 1.064743 0.200000
3.090000 1.064743 0.200000
3.100000 1.064743 0.200000
3.110000 1.064802 0.200000
3.120000 1.064802 0.200000
3.130000 1.064802 0.200000
3.140000 1.064802 0.200000
3.150000 1.064802 0.200000
3.160000 1.064802 0.200000
3.170000 1.064802 0.200000
3.180000 1.064862 0.200000
3.190000 1.064862 0.200000
3.200000 1.064862 0.200000
3.210000 1.064862 0.200000
3.220000 1.064862 0.200000
3.230000 1.064862 0.200000
3.240000 1.064862 0.200000
3.250000 1.064862 0.200000
3.260000 1.064922 0.200000
3.270000 1.064922 0.200000
3.280000 1.064922 0.200000
3.290000 1.064922 0.200000
3.300000 1.064922 0.200000
3.310000 1.064922 0.200000
3.320000 1.064922 0.200000
3.330000 1.064981 0.200000
3.340000 1.064981 0.200000
3.350000 1.064981 0.200000
3.360000 1.064981 0.200000
3.370000 1.064981 0.200000
3.380000 1.064981 0.200000
3.390000 1.064981 0.200000
3.400000 1.064981 0.200000
3.410000 1.064981 0.200000
3.420000 1.065041 0.200000
3.430000 1.065041 0.200000
3.440000 1.065041 0.200000
3.450000 1.065041 0.200000
3.460000 1.065041 0.200000
3.470000 1.065041 0.200000
3.480000 1.065041 0.200000
3.490000 1.065041 0.200000
3.500000 1.065100 0.200000
3.510000 1.065100 0.200000
3.520000 1.065100 0.200000
3.530000 1.065100 0.200000
3.540000 1.065100 0.200000
3.550000 1.065100 0.200000
3.560000 1.065100 0.200000
3.570000 1.065100 0.200000
3.580000 1.065100 0.200000
3.590000 1.065160 0.200000
3.600000 1.065160 0.200000
3.610000 1.065160 0.200000
3.620000 1.065160 0.200000
3.630000 1.065160 0.200000
3.640000 1.065160 0.200000
3.650000 1.065160 0.200000
3.660000 1.065160 0.200000
3.670000 1.065160 0.200000
3.680000 1.065160 0.200000
3.690000 1.065219 0.200000
3.700000 1.065219 0.200000
3.710000 1.065219 0.200000
3.720000 1.065219 0.200000
3.730000 1.065219 0.200000
3.740000 1.065219 0.200000
3.750000 1.065219 0.200000
3.760000 1.065219 0.200000
3.770000 1.065219 0.200000
3.780000 1.065219 0.200000
3.790000 1.065279 0.200000
3.800000 1.065279 0.200000
3.810000 1.065279 0.200000
3.820000 1.065279 0.200000
3.830000 1.065279 0.200000
3.840000 1.065279 0.200000
3.850000 1.065279 0.200000
3.860000 1.065279 0.200000
3.870000 1.065279 0.200000
3.880000 1.065279 0.200000
3.890000 1.065338 0.200000
3.900000 1.065338 0.200000
3.910000 1.065338 0.200000
3.920000 1.065338 0.200000
3.930000 1.065338 0.200000
3.940000 1.065338 0.200000
3.950000 1.065338 0.200000
3.960000 1.065338 0.200000
3.970000 1.065338 0.200000
3.980000 1.065338 0.200000
3.990000 1.065338 0.200000
4.000000 1.065398 0.200000
# m h(m) T/T_c 
0.010000 1.013236 0.500000
0.020000 1.024490 0.500000
0.030000 1.034196 0.500000
0.040000 1.042711 0.500000
0.050000 1.050273 0.500000
0.060000 1.057121 0.500000
0.070000 1.063314 0.500000
0.080000 1.068911 0.500000
0.090000 1.074091 0.500000
0.100000 1.078855 0.500000
0.110000 1.083261 0.500000
0.120000 1.087370 0.500000
0.130000 1.091240 0.500000
0.140000 1.094813 0.500000
0.150000 1.098207 0.500000
0.160000 1.101363 0.500000
0.170000 1.104340 0.500000
0.180000 1.107198 0.500000
0.190000 1.109878 0.500000
0.200000 1.112438 0.500000
0.210000 1.114820 0.500000
0.220000 1.117142 0.500000
0.230000 1.119346 0.500000
0.240000 1.121430 0.500000
0.250000 1.123454 0.500000
0.260000 1.125360 0.500000
0.270000 1.127206 0.500000
0.280000 1.128992 0.500000
0.290000 1.130659 0.500000
0.300000 1.132326 0.500000
0.310000 1.133875 0.500000
0.320000 1.135363 0.500000
0.330000 1.136852 0.500000
0.340000 1.138221 0.500000
0.350000 1.139591 0.500000
0.360000 1.140901 0.500000
0.370000 1.142151 0.500000
0.380000 1.143402 0.500000
0.390000 1.144593 0.500000
0.400000 1.145724 0.500000
0.410000 1.146855 0.500000
0.420000 1.147927 0.500000
0.430000 1.148940 0.500000
0.440000 1.149952 0.500000
0.450000 1.150964 0.500000
0.460000 1.151917 0.500000
0.470000 1.152810 0.500000
0.480000 1.153763 0.500000
0.490000 1.154596 0.500000
0.500000 1.155489 0.500000
0.510000 1.156323 0.500000
0.520000 1.157097 0.500000
0.530000 1.157931 0.500000
0.540000 1.158705 0.500000
0.550000 1.159419 0.500000
0.560000 1.160134 0.500000
0.570000 1.160849 0.500000
0.580000 1.161563 0.500000
0.590000 1.162278 0.500000
0.600000 1.162933 0.500000
0.610000 1.163588 0.500000
0.620000 1.164183 0.500000
0.630000 1.164838 0.500000
0.640000 1.165433 0.500000
0.650000 1.166029 0.500000
0.660000 1.166624 0.500000
0.670000 1.167160 0.500000
0.680000 1.167756 0.500000
0.690000 1.168292 0.500000
0.700000 1.168828 0.500000
0.710000 1.169304 0.500000
0.720000 1.169840 0.500000
0.730000 1.170316 0.500000
0.740000 1.170852 0.500000
0.750000 1.171328 0.500000
0.760000 1.171805 0.500000
0.770000 1.172222 0.500000
0.780000 1.172698 0.500000
0.790000 1.173115 0.500000
0.800000 1.173591 0.500000
0.810000 1.174008 0.500000
0.820000 1.174425 0.500000
0.830000 1.174842 0.500000
0.840000 1.175258 0.500000
0.850000 1.175675 0.500000
0.860000 1.176032 0.500000
0.870000 1.176449 0.500000
