816	  305.84    289.56  
817	  302.31    288.11  
818	  300.69    289.83  
819	  299.79    288.51  
820	  300.39    289.35  
821	  302.77    287.04  
822	  305.11    285.65  
823	  303.09    285.14  
824	  304.42    285.86  
825	  304.33    283.38  
826	  303.36    283.88  
827	  304.46    285.74  
828	  304.07    288.72  
829	  304.21    287.29  
830	  303.69    285.24  
831	  301.52    287.10  
832	  301.76    289.19  
833	  301.94    290.77  
834	  302.19    289.95  
835	  300.61    289.66  
836	  302.08    289.78  
837	  300.26    291.96  
838	  300.38    291.06  
839	  299.34    291.13  
840	  300.30    288.34  
841	  299.17    289.11  
842	  298.52    290.14  
843	  298.65    290.13  
844	  300.50    291.53  
845	  300.62    291.20  
846	  302.35    292.14  
847	  303.94    288.43  
848	  302.65    287.74  
849	  300.76    287.89  
850	  300.79    287.71  
851	  300.32    287.73  
852	  301.38    286.69  
853	  303.45    285.01  
854	  303.50    284.94  
855	  302.31    284.24  
856	  301.94    286.15  
857	  302.68    286.93  
858	  302.88    286.90  
859	  304.26    284.31  
860	  303.26    284.25  
861	  302.78    282.93  
862	  302.84    284.61  
863	  302.98    281.54  
864	  302.75    278.78  
865	  301.27    278.22  
866	  300.21    281.04  
867	  298.59    281.75  
868	  301.09    280.18  
869	  302.60    280.54  
870	  302.93    280.82  
871	  302.33    281.05  
872	  301.59    279.02  
873	  302.56    277.66  
874	  303.59    281.30  
875	  307.43    279.50  
876	  307.46    283.24  
877	  310.31    282.70  
878	  310.40    282.37  
879	  311.13    282.51  
880	  311.08    281.11  
881	  307.77    280.78  
882	  306.82    280.59  
883	  308.11    278.98  
884	  305.84    275.83  
885	  305.10    274.73  
886	  305.17    274.22  
887	  303.22    272.46  
888	  301.11    272.68  
889	  304.21    275.05  
890	  304.34    275.21  
891	  305.58    274.03  
892	  304.00    271.19  
893	  303.99    273.66  
894	  306.23    272.53  
895	  305.63    271.83  
896	  306.40    267.68  
897	  306.24    268.82  
898	  307.29    270.61  
899	  307.65    271.82  
900	  306.86    271.76  
901	  307.54    271.71  
902	  309.31    270.90  
903	  309.18    269.65  
904	  306.76    269.95  
905	  306.31    272.37  
906	  308.80    269.28  
907	  310.47    270.55  
908	  312.89    268.82  
909	  312.89    268.91  
910	  311.36    270.50  
911	  312.01    272.26  
912	  311.32    273.09  
913	  312.49    272.21  
914	  313.43    274.41  
915	  312.11    274.07  
916	  309.23    275.42  
917	  309.81    277.69  
918	  305.80    278.29  
919	  306.89    279.68  
920	  304.25    280.17  
921	  304.58    281.37  
922	  303.63    278.63  
923	  301.45    278.50  
924	  301.73    278.60  
925	  300.94    278.75  
926	  300.40    278.16  
927	  300.38    276.88  
928	  301.33    278.49  
929	  302.00    276.22  
930	  303.57    277.96  
931	  302.46    281.78  
932	  302.40    281.92  
933	  302.55    278.78  
934	  301.87    279.71  
935	  300.74    281.20  
936	  298.48    280.79  
937	  299.41    281.20  
938	  300.23    281.06  
939	  298.80    279.68  
940	  299.64    280.67  
941	  297.53    282.88  
942	  295.99    281.61  
943	  296.97    281.63  
944	  298.24    281.82  
945	  299.05    278.48  
946	  299.61    277.29  
947	  300.41    276.75  
948	  300.93    277.00  
949	  302.12    278.65  
950	  303.38    279.09  
951	  302.46    278.12  
952	  303.91    278.29  
953	  304.36    276.42  
954	  301.38    275.73  
955	  304.18    276.99  
956	  302.62    275.62  
957	  302.55    275.00  
958	  302.85    274.87  
959	  302.59    272.92  
960	  304.39    276.49  
961	  306.32    276.20  
962	  304.77    276.91  
963	  303.14    278.70  
964	  303.07    277.17  
965	  301.57    278.08  
966	  300.40    277.41  
967	  299.86    277.52  
968	  300.15    281.07  
969	  299.81    280.60  
970	  300.11    281.48  
971	  299.40    282.07  
972	  299.98    281.30  
973	  296.82    282.44  
974	  296.49    282.58  
975	  298.21    280.62  
976	  299.15    280.73  
977	  300.69    281.30  
978	  300.77    281.23  
979	  300.16    277.14  
980	  299.33    279.35  
981	  298.48    280.34  
982	  298.75    276.72  
983	  298.41    275.87  
984	  297.08    273.91  
985	  294.52    271.88  
986	  295.56    273.32  
987	  295.92    272.70  
988	  296.91    272.91  
989	  296.07    272.81  
990	  297.07    274.93  
991	  296.12    272.42  
992	  294.46    274.97  
993	  294.83    273.22  
994	  293.39    274.21  
995	  295.63    274.09  
996	  296.28    274.50  
997	  298.20    274.65  
998	  297.40    273.48  
999	  297.42    272.61  
1000	  298.03    269.77  
1001	  297.47    269.52  
1002	  299.54    270.17  
1003	  301.60    270.04  
1004	  298.56    269.99  
1005	  300.19    272.91  
1006	  300.19    273.88  
1007	  299.45    273.12  
1008	  299.30    274.90  
1009	  299.47    273.02  
1010	  300.13    273.72  
1011	  301.25    272.97  
1012	  299.30    271.77  
1013	  300.55    272.32  
1014	  298.86    270.96  
1015	  298.22    270.18  
1016	  296.29    270.35  
1017	  296.78    269.57  
1018	  296.00    266.54  
1019	  295.47    266.77  
1020	  295.30    268.21  
1021	  292.84    268.17  
1022	  291.83    270.41  
1023	  293.88    268.13  
1024	  293.13    267.75  
1025	  293.22    266.07  
1026	  293.62    264.63  
1027	  294.86    263.40  
1028	  291.46    263.96  
1029	  289.82    265.74  
1030	  290.45    266.32  
1031	  288.21    265.82  
1032	  287.62    264.06  
1033	  288.96    261.30  
1034	  290.13    260.05  
1035	  288.63    258.95  
1036	  289.69    261.70  
1037	  288.28    262.58  
1038	  288.41    263.29  
1039	  289.21    262.05  
1040	  290.45    261.56  
1041	  289.89    261.06  
1042	  292.11    260.06  
1043	  290.45    261.70  
1044	  292.33    262.59  
1045	  294.61    261.23  
1046	  295.08    262.64  
1047	  294.14    261.61  
1048	  292.14    261.91  
1049	  293.66    262.13  
1050	  292.66    261.46  
1051	  292.73    261.84  
1052	  292.66    262.75  
1053	  295.80    261.99  
1054	  294.43    262.77  
1055	  294.98    264.02  
1056	  294.02    264.09  
1057	  295.93    266.72  
1058	  299.74    265.86  
1059	  298.46    265.85  
1060	  299.43    267.93  
1061	  299.31    271.09  
1062	  298.21    272.48  
1063	  298.91    274.83  
1064	  298.82    274.54  
1065	  298.76    274.69  
1066	  300.40    275.28  
1067	  297.93    272.64  
1068	  299.28    272.14  
1069	  297.62    273.42  
1070	  298.72    273.11  
1071	  298.74    271.66  
1072	  298.37    270.08  
1073	  296.45    273.66  
1074	  296.50    274.07  
1075	  294.63    272.86  
1076	  293.05    273.97  
1077	  290.70    271.72  
1078	  290.97    269.96  
1079	  293.36    271.05  
1080	  292.91    270.55  
1081	  293.09    270.91  
1082	  293.12    272.66  
1083	  293.84    271.80  
1084	  292.27    272.56  
1085	  292.68    273.13  
1086	  294.32    272.88  
1087	  294.25    271.90  
1088	  294.50    269.83  
1089	  296.45    268.86  
1090	  294.69    270.52  
1091	  291.11    274.13  
1092	  290.59    273.30  
1093	  287.89    273.71  
1094	  286.81    274.24  
1095	  286.37    273.93  
1096	  288.26    273.38  
1097	  289.43    275.15  
1098	  288.70    274.83  
1099	  290.32    275.75  
1100	  289.75    275.40  
1101	  289.61    274.08  
1102	  289.59    272.55  
1103	  292.37    273.85  
1104	  295.15    271.89  
1105	  294.71    269.31  
1106	  293.57    269.75  
1107	  294.45    269.60  
1108	  295.08    267.97  
1109	  294.83    266.73  
1110	  293.58    267.51  
1111	  292.47    266.49  
1112	  293.10    265.65  
1113	  292.47    264.84  
1114	  294.05    263.28  
1115	  295.35    262.10  
1116	  297.59    263.47  
1117	  299.38    264.66  
1118	  298.52    263.64  
1119	  300.37    264.05  
1120	  301.23    263.60  
1121	  303.20    263.75  
1122	  305.91    266.33  
1123	  305.42    264.23  
1124	  304.53    265.88  
1125	  302.44    264.95  
1126	  304.25    264.29  
1127	  305.05    263.50  
1128	  306.50    262.11  
1129	  304.77    264.82  
1130	  300.55    264.67  
1131	  301.41    263.96  
1132	  301.83    262.65  
1133	  302.72    261.49  
1134	  302.55    260.78  
1135	  300.61    260.10  
1136	  299.87    260.45  
1137	  301.38    260.73  
1138	  301.63    261.28  
1139	  301.79    260.13  
1140	  299.51    259.37  
1141	  299.32    256.68  
1142	  298.28    255.76  
1143	  298.06    256.61  
1144	  299.57    255.17  
1145	  300.36    255.00  
1146	  302.01    255.60  
1147	  300.21    255.07  
1148	  298.44    253.48  
1149	  299.87    252.49  
1150	  300.56    251.62  
1151	  300.16    251.91  
1152	  301.44    248.74  
1153	  300.41    250.11  
